,ESB Chiller Plant plantEfficiency,ESB_Chillers Demand,ESB_Chillers percentRefrigerationLoad,ESB_Chillers tonnage,Active_Chiller_Load_Percent Value,Primary_CHW_Flow Value,Building_Load Value,ESB_Chillers chillerEvapDifferentialPress,ESB_Chillers chillerCondDifferentialPress,ESB_Chillers chillerCondLeavingWaterTemp,ESB_Chillers chillerEvapEnteringWaterTemp,ESB_Chillers outdoorAirTemp,ESB_Chillers chillerEvapLeavingWaterTemp,ESB_Chillers chillerTotalKw,ESB_Chillers chillerCondEnteringWaterTemp,ESB_Chillers chillerEvapWaterFlow,time,anomaly,kmeans_labels,path_index,hour,pattern
12581,0.6997,245.57,53.95,431.62,56.05,1812.41,576.53,5.0354,13.39,87.06,48.02,96.03,42.14,254.1,78.27,1762.74,8/25/2021 16:00,FALSE,2,14,16,2_8_10_14
12582,0.7157,266.73,56.46,451.66,55.33,1814.15,574.44,5.0329,13.47,88.16,48.29,95.25,42.14,277.6,78.99,1762.38,8/25/2021 17:00,FALSE,2,14,17,2_8_10_14
12583,0.6761,230.57,53.11,424.89,59,1813.32,594.15,5.0311,13.19,86.31,47.82,92.71,42.04,261.1,77.78,1763.73,8/25/2021 18:00,FALSE,2,14,18,2_8_10_14
12584,0.698,230.59,51.43,411.46,50.85,1808.13,529.91,5.0252,13.2,86.16,47.72,89.17,42.11,240.2,77.71,1761.39,8/25/2021 19:00,FALSE,2,14,19,2_8_10_14
12585,0.6921,216.37,49.32,394.56,53.03,1819.25,546.68,5.0309,13.05,84.95,47.52,86.79,42.14,224.4,76.79,1760.01,8/25/2021 20:00,FALSE,2,14,20,2_8_10_14
12586,0.6735,205.07,48.59,388.72,47.27,1809.19,497,5.0474,13.89,84.49,47.42,85.73,42.11,215.9,76.81,1758.57,8/25/2021 21:00,FALSE,3,14,21,2_8_10_14
12587,0.6799,206.91,48.46,387.67,46.11,1816.06,491.88,5.0532,13.18,84.51,47.42,84.52,42.14,216,76.52,1762.17,8/25/2021 22:00,FALSE,2,14,22,2_8_10_14
12588,0.6804,202.74,47.69,381.49,47.73,1821.31,498.36,5.0542,11.81,84.25,47.32,83.25,42.12,213.8,76.49,1759.43,8/25/2021 23:00,FALSE,0,14,23,2_8_10_14
12589,0.703,202.72,46.14,369.11,46.55,1824.95,492.24,5.051,10.85,84.14,47.17,82.22,42.14,213,76.34,1761.75,8/26/2021 0:00,FALSE,1,2,0,2_8_10_14
12590,0.6844,200.02,46.9,375.23,47.34,1814.28,492.87,5.0561,10.27,83.88,47.25,81.13,42.14,208.3,76.15,1764.04,8/26/2021 1:00,FALSE,0,2,1,2_8_10_14
12591,0.6731,199.02,47.5,379.96,45.7,1816.95,480.42,5.0578,9.9723,83.84,47.32,79.95,42.14,206.7,76.05,1761.01,8/26/2021 2:00,FALSE,5,8,2,2_8_10_14
12592,0.6818,196.42,46.38,371.08,47.32,1815.52,493.17,5.0522,9.9725,83.56,47.2,79,42.14,214.9,75.9,1762.38,8/26/2021 3:00,FALSE,0,8,3,2_8_10_14
12593,0.6901,195.5,45.67,365.36,45.32,1823.15,472.08,5.0561,10.08,83.47,47.12,78.5,42.14,203.9,75.78,1761.42,8/26/2021 4:00,FALSE,3,10,4,2_8_10_14
12594,0.6678,194.54,47.08,376.64,46.9,1821.42,487.91,5.0436,10.16,83.36,47.27,78,42.14,200.4,75.75,1763.06,8/26/2021 5:00,FALSE,1,10,5,2_8_10_14
12595,0.6721,220.28,51.57,412.59,51.4,1809.8,529.46,5.0409,10.03,84.72,47.77,77.27,42.14,224.3,76.3,1760.56,8/26/2021 6:00,FALSE,4,10,6,2_8_10_14
12596,0.6613,216.38,51.61,412.88,54.13,1815.78,552.3,5.0281,11.11,84.92,47.77,78.07,42.14,225.3,76.4,1761.83,8/26/2021 7:00,FALSE,3,10,7,2_8_10_14
12597,0.676,221.28,51.39,411.1,51.33,1809.85,537.17,5.0384,12.55,85.47,47.74,80.57,42.14,231.3,77.05,1761.99,8/26/2021 8:00,FALSE,3,10,8,2_8_10_14
12598,0.6778,242.25,55.12,440.96,52.24,1796.77,534.78,5.0358,13.21,87.02,48.02,83.69,42.02,257.7,78.32,1764.78,8/26/2021 9:00,FALSE,1,10,9,2_8_10_14
12599,0.6816,262.61,58.52,468.13,54.1,1811.11,559.47,5.0274,13.42,88.24,48.21,87.5,41.85,270.1,79.3,1763.96,8/26/2021 10:00,FALSE,2,10,10,2_8_10_14
12600,0.6741,257.7,58.27,466.17,58.32,1815.57,589.87,5.0252,13.35,87.74,48.19,91.93,41.85,269,78.75,1764.35,8/26/2021 11:00,FALSE,2,10,11,2_8_10_14
12601,0.6699,252.95,57.75,462,53.91,1819.05,551.6,5.0352,13.28,87.34,48.13,96.18,41.85,267.2,78.45,1763.57,8/26/2021 12:00,FALSE,3,10,12,2_8_10_14
12602,0.6869,253.1,56.34,450.72,55.97,1807,564.69,5.0361,13.28,87.44,48.21,96.02,42.07,263.5,78.52,1761.53,8/26/2021 13:00,FALSE,1,10,13,2_8_10_14
12603,0.6642,241.6,56.12,448.94,57.57,1803.15,579.04,5.0281,13.26,86.91,48.08,94.7,41.97,258.4,78.14,1762.7,8/26/2021 14:00,FALSE,2,14,14,2_8_10_14
12604,0.6852,238.37,53.81,430.45,53.96,1825.68,554.9,5.0342,13.23,86.47,48.01,93.23,42.15,247.4,77.78,1763.56,8/26/2021 15:00,FALSE,2,14,15,2_8_10_14
12605,0.701,250.31,54.72,437.77,53.72,1821.75,552.81,5.0307,13.37,87.18,48.11,92.61,42.15,263.1,78.46,1763.01,8/26/2021 16:00,FALSE,2,14,16,2_8_10_14
12606,0.6937,254.97,56.17,449.39,56.53,1804.53,576.75,5.0342,13.36,87.46,48.14,94.64,42.03,264.7,78.56,1764.52,8/26/2021 17:00,FALSE,2,14,17,2_8_10_14
12607,0.7068,250.38,54.26,434.08,57.15,1809.52,575.4,5.0297,13.37,87.51,48.04,92.04,42.13,260.4,78.76,1761.39,8/26/2021 18:00,FALSE,2,14,18,2_8_10_14
12608,0.6654,218.19,51.68,413.42,49.66,1822,521.32,5.0315,13.31,85.18,47.66,79.31,42.03,234.3,76.82,1760.5,8/26/2021 19:00,FALSE,2,14,19,2_8_10_14
12609,0.6357,193.2,49.19,393.5,50.94,1816.51,536.78,5.0301,12.53,82.51,47.42,76.59,42.05,206.3,74.6,1760.3,8/26/2021 20:00,FALSE,2,14,20,2_8_10_14
12610,0.6808,182.96,44.05,352.39,43.45,1821.35,469.27,5.046,13.7,82.02,46.97,79.32,42.15,194.7,74.4,1756.74,8/26/2021 21:00,FALSE,3,14,21,2_8_10_14
12611,0.698,197.58,45.56,364.45,45.57,1823.43,491.68,5.0439,13.54,83.24,47.12,80.75,42.15,215.2,75.5,1761.55,8/26/2021 22:00,FALSE,2,14,22,2_8_10_14
12612,0.7131,203.47,45.59,364.73,47.52,1809.67,494.51,5.0461,12.53,84.29,47.12,79.27,42.15,214.2,76.46,1762.92,8/26/2021 23:00,FALSE,0,14,23,2_8_10_14
12613,0.709,201.72,45.55,364.39,46.05,1823.83,490.39,5.0428,11.48,83.96,47.12,78.01,42.15,215.8,76.15,1761.26,8/27/2021 0:00,FALSE,1,2,0,2_8_10_14
12614,0.6918,195.29,45.54,364.33,48.51,1818.97,506.26,5.0498,10.76,83.39,47.12,77,42.15,208.1,75.7,1760.97,8/27/2021 1:00,FALSE,0,2,1,2_8_10_14
12615,0.7019,199.02,45.53,364.28,47.43,1812.04,500.39,5.0527,10.45,83.68,47.12,77.36,42.15,210,76,1760.73,8/27/2021 2:00,FALSE,5,8,2,2_8_10_14
12616,0.7008,198.11,45.49,363.91,46.36,1816.81,485.07,5.0391,10.15,83.73,47.12,77.04,42.15,208.2,76.03,1758.97,8/27/2021 3:00,FALSE,0,8,3,2_8_10_14
12617,0.6907,197.82,46.12,368.95,46.5,1818.68,493.45,5.0527,10.17,83.69,47.15,77.06,42.13,207.9,75.95,1763.2,8/27/2021 4:00,FALSE,3,10,4,2_8_10_14
12618,0.6777,190.66,45.65,365.23,45.34,1825.86,484.3,5.0466,10.14,83.02,47.13,77.26,42.15,202.1,75.48,1760.55,8/27/2021 5:00,FALSE,1,10,5,2_8_10_14
12619,0.6712,213.72,50.33,402.63,51.38,1818.86,531.13,5.0429,10.05,84.19,47.63,76.43,42.15,223.1,75.82,1762.36,8/27/2021 6:00,FALSE,4,10,6,2_8_10_14
12620,0.6567,209.96,50.81,406.47,53.42,1817.5,550.75,5.0291,11.01,84.34,47.68,76.82,42.15,217.5,76.05,1762.53,8/27/2021 7:00,FALSE,3,10,7,2_8_10_14
12621,0.6725,217.93,51.07,408.55,51.11,1818.15,538.31,5.0342,12.47,84.98,47.71,79.59,42.15,228.9,76.57,1763.1,8/27/2021 8:00,FALSE,3,10,8,2_8_10_14
12622,0.6744,223.52,52,415.98,53.43,1816.78,550.26,5.0235,13.22,85.68,47.74,82.74,42.08,232.8,77.35,1763.72,8/27/2021 9:00,FALSE,1,10,9,2_8_10_14
12623,0.6722,226.18,52.66,421.3,54.97,1811.6,557.62,5.04,13.36,85.58,47.74,84.9,42,235.8,77.15,1762.7,8/27/2021 10:00,FALSE,2,10,10,2_8_10_14
12624,0.665,223.28,52.69,421.49,48.67,1814.54,509.98,5.0376,13.44,85.45,47.74,87.22,42,233.2,77.1,1763.1,8/27/2021 11:00,FALSE,2,10,11,2_8_10_14
12625,0.665,217.14,51.51,412.11,51.31,1815.69,526.52,5.0359,13.4,84.94,47.74,88.75,42.12,225.1,76.56,1761.7,8/27/2021 12:00,FALSE,3,10,12,2_8_10_14
12626,0.6742,220.12,51.33,410.62,52.34,1808.37,538.99,5.0298,13.49,85.14,47.74,91.49,42.15,226.6,76.7,1763.1,8/27/2021 13:00,FALSE,1,10,13,2_8_10_14
12627,0.6748,220.52,51.36,410.87,54.59,1826.93,563.81,5.0225,13.52,85.09,47.74,92.1,42.15,229.9,76.66,1764.18,8/27/2021 14:00,FALSE,2,14,14,2_8_10_14
12628,0.6684,217.68,51.3,410.38,51.59,1817.05,532.16,5.0395,13.5,84.96,47.74,92.4,42.15,222.3,76.56,1762.1,8/27/2021 15:00,FALSE,2,14,15,2_8_10_14
12629,0.6629,215.77,51.38,411.05,51.54,1811.13,529.54,5.0381,13.47,84.76,47.74,92.93,42.15,223.8,76.38,1764.98,8/27/2021 16:00,FALSE,2,14,16,2_8_10_14
12630,0.6486,208.66,51.13,409.07,51.52,1809.08,536.85,5.0317,13.38,83.8,47.71,93.61,42.15,224.7,75.47,1764.36,8/27/2021 17:00,FALSE,2,14,17,2_8_10_14
12631,0.6457,197.44,49.24,393.9,52.08,1804.16,540.75,5.0326,13.33,82.98,47.52,92.51,42.15,208.7,75.02,1761.06,8/27/2021 18:00,FALSE,2,14,18,2_8_10_14
12632,0.6512,196.08,48.52,388.14,49.09,1825.53,518.35,5.0305,13.44,82.83,47.44,89.53,42.15,203.3,74.93,1759.95,8/27/2021 19:00,FALSE,2,14,19,2_8_10_14
12633,0.6571,198.12,48.52,388.17,50.09,1816.85,522.34,5.0317,13.54,83.08,47.44,87.48,42.15,202,75.15,1760.07,8/27/2021 20:00,FALSE,2,14,20,2_8_10_14
12634,0.6738,190.65,45.88,367.01,45.21,1814.13,478.66,5.04,14.25,82.88,47.14,85.89,42.15,196.1,75.3,1763.11,8/27/2021 21:00,FALSE,3,14,21,2_8_10_14
12635,0.6793,192.37,45.83,366.64,43.05,1821.14,463.16,5.0471,13.55,82.97,47.14,84.06,42.15,200.5,75.3,1761.32,8/27/2021 22:00,FALSE,2,14,22,2_8_10_14
12636,0.6746,190.48,45.82,366.57,48.73,1825.5,507.54,5.0475,12.25,82.87,47.14,83.49,42.15,199.8,75.25,1761,8/27/2021 23:00,FALSE,0,14,23,2_8_10_14
12637,0.6771,191.88,45.91,367.26,48.29,1817.12,500.47,5.0529,11.39,82.82,47.14,82.61,42.15,199.1,75.18,1764.29,8/28/2021 0:00,FALSE,1,2,0,2_8_10_14
12638,0.6834,193.36,45.76,366.05,45.28,1813.72,474.25,5.0548,10.91,83.11,47.14,81.81,42.15,200.6,75.35,1758.49,8/28/2021 1:00,FALSE,0,2,1,2_8_10_14
12639,0.6804,192.62,45.8,366.41,45.11,1821.33,479.27,5.0433,10.51,83.03,47.14,80.48,42.15,198.6,75.28,1760.25,8/28/2021 2:00,FALSE,5,8,2,2_8_10_14
12640,0.6629,186.32,45.79,366.34,44.88,1825.23,474.81,5.048,10.16,82.59,47.14,79.87,42.15,199.7,75.02,1759.91,8/28/2021 3:00,FALSE,0,8,3,2_8_10_14
12641,0.66,182.53,45.31,362.51,44.51,1807.06,468.38,5.0458,10.1,81.95,47.09,78.87,42.15,196,74.44,1758.97,8/28/2021 4:00,FALSE,3,10,4,2_8_10_14
12642,0.6779,182.97,44.23,353.83,44.29,1815.54,467.03,5.0379,10.21,82.08,46.97,77.78,42.15,196,74.57,1761.05,8/28/2021 5:00,FALSE,1,10,5,2_8_10_14
12643,0.6574,208.39,50.46,403.7,47.86,1798.03,495.8,5.0382,10.17,83.63,47.64,77.25,42.15,213.4,75.37,1762.69,8/28/2021 6:00,FALSE,4,10,6,2_8_10_14
12644,0.674,205.21,48.59,388.68,49.26,1819.87,511.45,5.0239,11.26,83.9,47.45,77.13,42.15,215,75.82,1760.36,8/28/2021 7:00,FALSE,3,10,7,2_8_10_14
12645,0.6882,210.82,48.62,388.95,52.74,1825.63,547.01,5.0411,12.64,84.49,47.45,79.62,42.15,222,76.32,1761.57,8/28/2021 8:00,FALSE,3,10,8,2_8_10_14
12646,0.6835,217.92,50.24,401.91,52.9,1825.76,546.45,5.0411,13.32,85.17,47.62,82.18,42.15,230.8,76.94,1761.91,8/28/2021 9:00,FALSE,1,10,9,2_8_10_14
12647,0.6788,222.23,51.37,410.97,53.04,1814.77,547.97,5.0305,13.51,85.43,47.75,84.43,42.15,230.4,77.15,1761.34,8/28/2021 10:00,FALSE,2,10,10,2_8_10_14
12648,0.6707,222.13,52.01,416.07,54.38,1817.51,558.48,5.028,13.56,85.54,47.67,86.5,42,238.3,77.25,1759.67,8/28/2021 11:00,FALSE,2,10,11,2_8_10_14
12649,0.6818,226.31,51.9,415.22,50.29,1832.56,525.01,5.0253,13.6,85.81,47.75,89.7,42.1,240.6,77.44,1763.42,8/28/2021 12:00,FALSE,3,10,12,2_8_10_14
12650,0.6894,235.12,52.92,423.34,54.86,1827.16,566.16,5.0238,13.69,86.44,47.75,91.84,41.98,246.5,77.87,1760.68,8/28/2021 13:00,FALSE,1,10,13,2_8_10_14
12651,0.6982,239.83,53.1,424.78,54.62,1817.48,563.82,5.0308,13.62,86.73,47.85,93.81,42.07,247,78.19,1765.75,8/28/2021 14:00,FALSE,2,14,14,2_8_10_14
12652,0.692,237.85,53.2,425.63,53.18,1812.3,546.09,5.0262,13.54,86.72,47.85,92.02,42.05,247.9,78.12,1761.48,8/28/2021 15:00,FALSE,2,14,15,2_8_10_14
12653,0.6587,224.68,53.43,427.4,54.19,1805.92,550.96,5.0355,13.34,85.39,47.8,84.2,41.98,242.1,76.95,1761.88,8/28/2021 16:00,FALSE,2,14,16,2_8_10_14
12654,0.6741,220.23,51.36,410.9,52.74,1822.64,551.84,5.0392,13.43,85.27,47.75,83.36,42.15,234.6,76.83,1761.25,8/28/2021 17:00,FALSE,2,14,17,2_8_10_14
12655,0.6746,207.71,49.01,392.12,51.44,1812.02,534.16,5.0282,13.37,84.28,47.5,82.11,42.15,215.6,76.23,1759.18,8/28/2021 18:00,FALSE,2,14,18,2_8_10_14
12656,0.6969,214.72,48.68,389.42,49.3,1819.08,519.77,5.0483,13.5,84.84,47.45,81.15,42.15,221.2,76.72,1763.5,8/28/2021 19:00,FALSE,2,14,19,2_8_10_14
12657,0.6788,210.95,49.29,394.35,50.91,1818.37,527.52,5.0363,13.52,84.53,47.45,79.81,42.08,224.1,76.47,1762.56,8/28/2021 20:00,FALSE,2,14,20,2_8_10_14
12658,0.7007,199.46,45.74,365.89,44.78,1823.06,474.61,5.0469,14.14,83.8,47.15,78.54,42.16,214.3,76.12,1761.75,8/28/2021 21:00,FALSE,3,14,21,2_8_10_14
12659,0.7105,203.13,45.71,365.65,46.03,1814.26,484.65,5.0512,13.55,84.29,47.15,78.31,42.16,216.2,76.51,1760.58,8/28/2021 22:00,FALSE,2,14,22,2_8_10_14
12660,0.7139,204.19,45.67,365.37,45.34,1814.02,478.49,5.0411,12.27,84.06,47.15,77.45,42.16,219.1,76.36,1759.22,8/28/2021 23:00,FALSE,0,14,23,2_8_10_14
12661,0.6936,197.08,45.73,365.88,45.85,1818.77,483.19,5.059,11.34,83.69,47.15,76.41,42.16,203.7,76.09,1761.68,8/29/2021 0:00,FALSE,1,2,0,2_8_10_14
12662,0.6845,193.28,45.66,365.31,45.11,1816.35,481.21,5.0355,10.78,83.35,47.15,75.55,42.17,199.8,75.62,1760.44,8/29/2021 1:00,FALSE,0,2,1,2_8_10_14
12663,0.6765,190.53,45.69,365.52,44.22,1810.15,466.2,5.044,10.45,82.9,47.15,75.02,42.17,199,75.34,1761.77,8/29/2021 2:00,FALSE,5,8,2,2_8_10_14
12664,0.6729,188.92,45.65,365.2,44.5,1815.31,473.23,5.0451,10.27,82.6,47.15,74.68,42.17,194.4,75.14,1760.21,8/29/2021 3:00,FALSE,0,8,3,2_8_10_14
12665,0.6767,190.42,45.67,365.33,46.04,1822.86,483.76,5.0419,10.24,82.99,47.15,74.68,42.17,197.6,75.27,1760.84,8/29/2021 4:00,FALSE,3,10,4,2_8_10_14
12666,0.6745,186.73,45.17,361.34,45.66,1818.23,482.61,5.0406,10.13,82.7,47.1,74.98,42.17,197.6,75.19,1759.09,8/29/2021 5:00,FALSE,1,10,5,2_8_10_14
12667,0.6656,215.12,51.12,408.98,48.12,1798.77,499.93,5.0353,9.9055,84.14,47.75,74.98,42.17,226.4,75.54,1759.53,8/29/2021 6:00,FALSE,4,10,6,2_8_10_14
12668,0.6433,206.83,51.22,409.76,52.74,1810.39,543.11,5.035,11.05,83.85,47.75,75.39,42.17,214,75.62,1762.42,8/29/2021 7:00,FALSE,3,10,7,2_8_10_14
12669,0.6618,208.63,50.14,401.12,49.39,1817.57,515.99,5.0374,12.45,84.27,47.62,77.68,42.17,217.1,76.04,1764.25,8/29/2021 8:00,FALSE,3,10,8,2_8_10_14
12670,0.6799,221.87,51.23,409.87,51.1,1812.56,529.28,5.0311,13.24,85.53,47.75,81.01,42.17,233,77.25,1762.29,8/29/2021 9:00,FALSE,1,10,9,2_8_10_14
12671,0.6951,228.51,51.3,410.38,53.72,1809.9,548.02,5.0267,13.47,86.05,47.75,82.5,42.16,241.7,77.6,1763.4,8/29/2021 10:00,FALSE,2,10,10,2_8_10_14
12672,0.6853,237.21,53.59,428.75,52.63,1825.77,544.3,5.0335,13.57,86.75,47.75,85.45,41.91,247.3,78.17,1762.81,8/29/2021 11:00,FALSE,2,10,11,2_8_10_14
12673,0.6751,233.28,53.66,429.26,55.25,1817.08,562.73,5.0449,13.46,86.38,47.87,89.01,42.04,244.9,77.85,1764.72,8/29/2021 12:00,FALSE,3,10,12,2_8_10_14
12674,0.6786,236.68,54.05,432.37,55.87,1808.49,566.26,5.0321,13.51,86.55,47.85,91.37,41.96,248.1,77.95,1762.57,8/29/2021 13:00,FALSE,1,10,13,2_8_10_14
12675,0.6833,229.02,52.27,418.13,57.17,1809.44,583.26,5.0321,13.41,86.06,47.83,92.52,42.14,245.4,77.52,1763.7,8/29/2021 14:00,FALSE,2,14,14,2_8_10_14
12676,0.7072,234.07,51.34,410.72,55.39,1813.23,565.63,5.0303,13.5,86.37,47.75,93.83,42.16,242.4,77.79,1763.17,8/29/2021 15:00,FALSE,2,14,15,2_8_10_14
12677,0.6852,236.32,53.48,427.88,56.14,1821.61,566.85,5.0378,13.46,86.44,47.9,93.24,42.08,247,77.83,1766.65,8/29/2021 16:00,FALSE,2,14,16,2_8_10_14
12678,0.6699,247.5,56.74,453.9,54.68,1819.95,565.88,5.0291,13.51,87.15,48.04,92.81,41.86,258.3,78.36,1761.27,8/29/2021 17:00,FALSE,2,14,17,2_8_10_14
12679,0.6542,202.23,49.53,396.22,53.03,1811.41,543.93,5.0342,13.06,83.59,47.45,84.27,42.04,232.7,75.54,1758.41,8/29/2021 18:00,FALSE,2,14,18,2_8_10_14
12680,0.6541,190.92,47.31,378.51,47.34,1812.44,495.06,5.0368,13.1,82.61,47.32,82.61,42.16,203.5,74.8,1761.39,8/29/2021 19:00,FALSE,2,14,19,2_8_10_14
12681,0.6747,204.79,48.45,387.6,49.72,1809.3,521.06,5.0393,13.55,84.24,47.45,82.1,42.17,218,76.19,1762.49,8/29/2021 20:00,FALSE,2,14,20,2_8_10_14
12682,0.6842,184.97,44.16,353.3,42.92,1827.47,466.94,5.0405,14.03,82.36,47,79.32,42.17,195.4,74.82,1757.02,8/29/2021 21:00,FALSE,3,14,21,2_8_10_14
12683,0.6874,195.18,45.78,366.23,45.41,1812.26,481.76,5.0453,13.59,83.31,47.15,78.56,42.15,207.7,75.57,1758.05,8/29/2021 22:00,FALSE,2,14,22,2_8_10_14
12684,0.7012,196.49,45.14,361.14,46.3,1814.81,487.45,5.0424,12.46,83.54,47.1,78.35,42.17,210.2,75.84,1759.97,8/29/2021 23:00,FALSE,0,14,23,2_8_10_14
12685,0.7064,202.23,45.84,366.7,48.05,1814.18,502.44,5.0504,11.68,84.04,47.15,77.8,42.15,215.1,76.34,1760.41,8/30/2021 0:00,FALSE,1,2,0,
12686,0.6904,195.13,45.61,364.86,47.82,1819.15,496.75,5.0482,10.97,83.58,47.15,77.83,42.18,204.5,75.94,1760.51,8/30/2021 1:00,FALSE,0,2,1,
12687,0.7006,198.89,45.6,364.83,46.66,1818.97,485.54,5.0462,10.57,83.77,47.15,77.5,42.18,212.6,76.01,1760.36,8/30/2021 2:00,FALSE,5,8,2,
12688,0.6863,194.91,45.83,366.61,47.52,1803.13,492.12,5.0462,10.19,83.39,47.15,76.69,42.15,201.6,75.84,1760.17,8/30/2021 3:00,FALSE,0,8,3,
12689,0.6879,194.41,45.63,365,45.52,1812.39,471.79,5.0524,10.16,83.44,47.15,76.12,42.18,201,75.84,1761.92,8/30/2021 4:00,FALSE,3,10,4,
12690,0.684,192.99,45.62,364.94,44.08,1817.48,465.58,5.0524,10.1,83.01,47.15,76.09,42.18,205.1,75.44,1761.6,8/30/2021 5:00,FALSE,1,10,5,
12691,0.6758,218.16,50.88,407.06,50.16,1807.67,515.04,5.032,9.902,84.56,47.72,76.09,42.18,229.5,76.05,1761.4,8/30/2021 6:00,FALSE,4,10,6,
12692,0.6774,207.67,48.81,390.51,49.82,1821.58,518.57,5.0305,11.01,84.08,47.5,76.32,42.18,213.4,75.99,1761.66,8/30/2021 7:00,FALSE,3,10,7,
12693,0.6776,205.34,48.33,386.67,49.31,1805.85,514.02,5.039,12.31,83.98,47.45,77.67,42.18,213.8,75.91,1760.88,8/30/2021 8:00,FALSE,3,10,8,
12694,0.6676,201.37,48.33,386.61,49.65,1826.87,521.51,5.0399,12.9,83.4,47.45,79.08,42.18,207.7,75.32,1760.6,8/30/2021 9:00,FALSE,1,10,9,
12695,0.8759,51.91,12.36,98.85,50.36,1803.31,523.01,1.5211,12.93,83.4,49.77,80.49,48.15,216.8,79.11,459.52,8/30/2021 10:00,TRUE,,,10,
12696,0.677,245.76,53.4,427.18,52.9,1811.57,538.09,5.2206,-1.0353,87.69,48.31,82.59,42.34,252.7,80.46,1718.2,8/30/2021 11:00,TRUE,0,,11,
12697,0.6804,244.32,52.93,423.4,54.92,1853.56,553.1,5.2287,-0.9403,87.84,48.21,84.56,42.29,250.2,80.65,1717.27,8/30/2021 12:00,TRUE,0,,12,
12698,0.6844,246.21,53.19,425.49,53.58,1829.78,555.13,5.2097,-0.806,87.67,48.23,86.39,42.29,255.3,80.94,1718.73,8/30/2021 13:00,TRUE,1,,13,
12699,0.6828,241.29,52.9,423.17,54.04,1832.2,557.02,5.2213,-0.6825,87.12,48.21,85.25,42.29,253.7,81.14,1716.54,8/30/2021 14:00,FALSE,0,12,14,
12700,0.6945,250.67,52.98,423.85,53.83,1852.66,560.42,5.2242,-0.646,87.87,48.21,84.29,42.29,257,80.66,1719.3,8/30/2021 15:00,FALSE,1,12,15,
12701,0.6396,262.69,59.5,476,50.72,1825.33,513.76,5.2124,-0.9916,87.39,48.77,74.09,42.12,299.2,77.41,1718.29,8/30/2021 16:00,FALSE,0,12,16,
12702,0.6308,291.22,66.16,529.29,66.34,1814.33,656.57,5.2163,-0.9929,87.74,49.7,72.66,42.3,298.9,77.67,1715.8,8/30/2021 17:00,FALSE,1,12,17,
12703,0.6436,297.72,66.42,531.32,69.26,1822.3,681.46,5.2076,-0.7599,87.9,49.72,73.28,42.3,332.7,78.85,1716.47,8/30/2021 18:00,FALSE,0,12,18,
12704,0.6413,285.58,64.17,513.37,65.4,1828.09,648.21,5.2184,-0.7272,87.75,49.48,73.05,42.3,293,78.42,1716.1,8/30/2021 19:00,FALSE,0,12,19,
12705,0.6335,280.37,63.68,509.42,64.26,1811.94,630.84,5.2202,-0.7028,87.73,49.43,72.59,42.3,288.6,77.97,1714.84,8/30/2021 20:00,FALSE,0,12,20,
12706,0.642,249.81,56.38,451.05,58.7,1816.1,582.3,5.2125,-0.2696,87.17,48.6,71.01,42.3,264.3,75.66,1716.62,8/30/2021 21:00,FALSE,0,12,21,
12707,0.6424,244.23,55.24,441.89,54.94,1830.62,556.96,5.2004,0.2396,87.35,48.48,70.37,42.3,252,75.23,1715.88,8/30/2021 22:00,FALSE,0,12,22,
12708,0.6547,246.03,54.54,436.35,53.73,1811.63,542.65,5.1948,0.3356,87.39,48.4,70.24,42.3,253.8,75.28,1715.44,8/30/2021 23:00,FALSE,3,12,23,
12709,0.6449,247.91,55.75,446.01,54.21,1826.51,551.87,5.2021,0.4895,87.4,48.53,70.37,42.3,260,75.63,1718.18,8/31/2021 0:00,FALSE,4,4,0,4_12
12710,0.6446,247.42,55.68,445.41,54.82,1815.62,558.51,5.191,0.5303,87.41,48.53,70.5,42.3,255.6,75.58,1715.87,8/31/2021 1:00,FALSE,0,4,1,4_12
12711,0.6347,242.22,55.48,443.83,53.78,1825.76,549.43,5.1953,0.4423,87.41,48.5,70.12,42.3,245.8,75.16,1716.65,8/31/2021 2:00,FALSE,1,4,2,4_12
12712,0.6629,242.1,53.01,424.06,53.26,1822.01,546.8,5.1947,0.363,87.56,48.23,69.94,42.3,247.2,74.93,1716.25,8/31/2021 3:00,FALSE,2,4,3,4_12
12713,0.6578,239.93,53.03,424.24,53.97,1814.18,544.97,5.1836,0.3473,87.39,48.23,69.94,42.3,250.3,75.11,1717,8/31/2021 4:00,FALSE,0,4,4,4_12
12714,0.6509,236.92,52.99,423.94,51.55,1823.26,538.01,5.1876,0.2317,87.37,48.23,69.53,42.3,248,74.79,1715.78,8/31/2021 5:00,FALSE,4,4,5,4_12
12715,0.6369,258.27,58.6,468.8,56.86,1833.92,576.61,5.2002,-0.975,87.35,48.84,69.33,42.3,265.5,75.01,1718.1,8/31/2021 6:00,FALSE,0,4,6,4_12
12716,0.635,256.53,58.37,466.99,57.57,1826.96,586.3,5.208,-1.6202,87.12,48.82,69.53,42.3,264.2,75.16,1718.35,8/31/2021 7:00,FALSE,0,4,7,4_12
12717,0.6335,263.22,59.9,479.23,59.37,1806.27,587.12,5.212,-1.5026,87.29,48.99,69.94,42.3,271.1,75.59,1717.77,8/31/2021 8:00,FALSE,0,4,8,4_12
12718,0.6501,270.47,59.87,478.96,59.04,1844.05,600.01,5.2237,-1.2765,87.49,48.99,70.55,42.3,282.2,76.26,1717.78,8/31/2021 9:00,FALSE,2,4,9,4_12
